CustomerID,MonetaryValue,Frequency,Recency,Cluster,Segment
14546.0,2573.93,5,5,0,High-Value Champions
14547.0,3974.75,8,4,0,High-Value Champions
14548.0,652.8,2,151,1,Lost Customers
14549.0,289.24,1,311,1,Lost Customers
14550.0,757.37,2,11,0,High-Value Champions
14551.0,186.23,2,18,0,High-Value Champions
14552.0,164.22,1,152,1,Lost Customers
14553.0,859.27,5,19,0,High-Value Champions
14554.0,2279.4900000000002,4,10,0,High-Value Champions
14555.0,312.54,2,57,0,High-Value Champions
14557.0,788.38,1,85,0,High-Value Champions
14560.0,2237.77,22,7,3,New Spenders
14561.0,1080.76,3,76,0,High-Value Champions
14562.0,5006.77,18,4,3,New Spenders
14565.0,3099.12,4,96,0,High-Value Champions
14566.0,1432.0,1,111,0,High-Value Champions
14567.0,1530.3600000000001,2,57,0,High-Value Champions
14569.0,227.39,1,1,0,High-Value Champions
14570.0,218.06,2,281,1,Lost Customers
14572.0,2804.54,7,3,0,High-Value Champions
14573.0,1639.82,9,180,1,Lost Customers
14576.0,35.400000000000006,1,372,1,Lost Customers
14577.0,859.71,4,13,0,High-Value Champions
14578.0,168.63,1,3,0,High-Value Champions
14581.0,138.6,1,17,0,High-Value Champions
14582.0,114.11,1,41,0,High-Value Champions
14583.0,986.96,5,6,0,High-Value Champions
14584.0,1033.06,4,169,1,Lost Customers
14585.0,157.05,1,50,0,High-Value Champions
14586.0,237.36,1,277,1,Lost Customers
14587.0,1580.29,9,19,0,High-Value Champions
14589.0,39.75,1,372,1,Lost Customers
14591.0,1320.21,4,15,0,High-Value Champions
14592.0,557.94,3,35,0,High-Value Champions
14593.0,617.15,3,22,0,High-Value Champions
14594.0,363.33,2,7,0,High-Value Champions
14595.0,1740.6,6,20,0,High-Value Champions
14597.0,866.24,2,11,0,High-Value Champions
14598.0,221.97,1,44,0,High-Value Champions
14600.0,393.33000000000004,1,306,1,Lost Customers
14601.0,213.96,1,11,0,High-Value Champions
14603.0,660.0,1,275,1,Lost Customers
14606.0,12076.15,93,1,3,New Spenders
14607.0,16209.5,14,16,3,New Spenders
14608.0,1785.15,4,4,0,High-Value Champions
14609.0,601.56,4,72,0,High-Value Champions
14616.0,406.08000000000004,3,243,1,Lost Customers
14618.0,553.44,3,9,0,High-Value Champions
14619.0,394.44,1,246,1,Lost Customers
14620.0,412.78000000000003,2,206,1,Lost Customers
14621.0,1788.3600000000001,5,1,0,High-Value Champions
14622.0,320.58000000000004,1,185,1,Lost Customers
14623.0,886.7,5,32,0,High-Value Champions
14624.0,225.85,2,57,0,High-Value Champions
14625.0,899.63,2,196,1,Lost Customers
14626.0,2791.27,4,24,0,High-Value Champions
14628.0,671.96,2,91,0,High-Value Champions
14629.0,955.26,2,4,0,High-Value Champions
14631.0,1006.98,3,51,0,High-Value Champions
14632.0,114.56,1,263,1,Lost Customers
14633.0,344.90000000000003,1,266,1,Lost Customers
14636.0,609.85,2,36,0,High-Value Champions
14638.0,443.6,1,51,0,High-Value Champions
14639.0,2984.49,6,52,0,High-Value Champions
14640.0,2107.38,6,24,0,High-Value Champions
14641.0,110.46,1,22,0,High-Value Champions
14642.0,96.12,1,59,0,High-Value Champions
14643.0,693.8100000000001,2,170,1,Lost Customers
14644.0,830.76,2,68,0,High-Value Champions
14645.0,597.09,2,157,1,Lost Customers
14646.0,280206.02,73,2,2,At-Risk Loyalists
14647.0,236.04000000000002,1,201,1,Lost Customers
14649.0,1402.59,4,5,0,High-Value Champions
14651.0,653.75,2,67,0,High-Value Champions
14652.0,114.18,1,77,0,High-Value Champions
14653.0,1926.65,7,1,0,High-Value Champions
14655.0,1932.23,4,8,0,High-Value Champions
14656.0,291.05,2,169,1,Lost Customers
14657.0,848.22,4,18,0,High-Value Champions
14658.0,247.15,2,5,0,High-Value Champions
14659.0,2529.93,9,9,0,High-Value Champions
14660.0,285.74,2,87,0,High-Value Champions
14661.0,107.95,1,27,0,High-Value Champions
14662.0,741.37,4,29,0,High-Value Champions
14664.0,636.24,2,20,0,High-Value Champions
14665.0,1835.7,5,61,0,High-Value Champions
14666.0,195.25,1,24,0,High-Value Champions
14667.0,9175.04,25,11,3,New Spenders
14669.0,1259.24,3,242,1,Lost Customers
14670.0,392.86,2,280,1,Lost Customers
14672.0,765.55,2,235,1,Lost Customers
14673.0,1736.4,5,3,0,High-Value Champions
14675.0,596.36,1,16,0,High-Value Champions
14676.0,2548.2400000000002,6,31,0,High-Value Champions
14680.0,28754.11,16,25,3,New Spenders
14681.0,498.95,3,71,0,High-Value Champions
14682.0,52.0,2,188,1,Lost Customers
14684.0,1201.51,5,26,0,High-Value Champions
14687.0,628.38,1,107,0,High-Value Champions
14688.0,5579.1,21,8,3,New Spenders
14689.0,112.8,1,209,1,Lost Customers
14690.0,355.05,2,44,0,High-Value Champions
14691.0,2114.33,5,31,0,High-Value Champions
14692.0,591.55,4,137,0,High-Value Champions
14693.0,172.9,1,265,1,Lost Customers
14696.0,2078.95,7,4,0,High-Value Champions
14697.0,188.60999999999999,2,218,1,Lost Customers
14698.0,1217.27,5,2,0,High-Value Champions
14699.0,109.13000000000001,1,214,1,Lost Customers
14700.0,2195.1,3,32,0,High-Value Champions
14701.0,2526.09,9,11,0,High-Value Champions
14702.0,3251.79,17,1,3,New Spenders
14703.0,318.17,1,15,0,High-Value Champions
14704.0,1493.96,9,11,0,High-Value Champions
14705.0,179.0,1,199,1,Lost Customers
14708.0,1126.37,3,3,0,High-Value Champions
14709.0,4921.04,13,15,0,High-Value Champions
14710.0,599.48,4,14,0,High-Value Champions
14711.0,2839.62,11,10,0,High-Value Champions
14712.0,917.07,3,29,0,High-Value Champions
14713.0,2662.2,11,9,0,High-Value Champions
14714.0,160.19,1,24,0,High-Value Champions
14715.0,867.38,4,25,0,High-Value Champions
14716.0,307.51,2,43,0,High-Value Champions
14719.0,1581.84,5,2,0,High-Value Champions
14720.0,663.81,3,6,0,High-Value Champions
14722.0,180.42000000000002,1,147,1,Lost Customers
14723.0,1122.3600000000001,6,10,0,High-Value Champions
14725.0,655.58,1,25,0,High-Value Champions
14727.0,268.58,1,274,1,Lost Customers
14729.0,313.49,1,374,1,Lost Customers
14730.0,1897.57,8,1,0,High-Value Champions
14731.0,380.02,3,47,0,High-Value Champions
14732.0,2702.4900000000002,8,8,0,High-Value Champions
14733.0,9585.91,12,16,3,New Spenders
14735.0,6065.69,32,4,3,New Spenders
14737.0,1164.55,3,4,0,High-Value Champions
14738.0,1314.45,7,43,0,High-Value Champions
14739.0,3902.28,7,4,0,High-Value Champions
14740.0,1448.21,3,197,1,Lost Customers
14741.0,1400.34,6,12,0,High-Value Champions
14744.0,1099.98,7,16,0,High-Value Champions
14745.0,1220.26,5,113,0,High-Value Champions
14747.0,328.2,1,249,1,Lost Customers
14748.0,1415.75,5,29,0,High-Value Champions
14752.0,389.64,1,44,0,High-Value Champions
14753.0,563.15,1,87,0,High-Value Champions
14754.0,638.05,2,45,0,High-Value Champions
14755.0,5010.28,11,10,0,High-Value Champions
14756.0,738.96,1,15,0,High-Value Champions
14757.0,420.5,1,75,0,High-Value Champions
14758.0,1484.06,4,145,0,High-Value Champions
14759.0,1625.97,3,5,0,High-Value Champions
14760.0,89.2,1,297,1,Lost Customers
14761.0,255.9,2,59,0,High-Value Champions
14762.0,300.52,1,264,1,Lost Customers
14764.0,278.3,1,47,0,High-Value Champions
14765.0,254.11,3,29,0,High-Value Champions
14766.0,2473.37,6,8,0,High-Value Champions
14768.0,192.60000000000002,2,17,0,High-Value Champions
14769.0,10416.98,8,3,0,High-Value Champions
14770.0,876.42,2,232,1,Lost Customers
14772.0,139.26,1,112,0,High-Value Champions
14775.0,1011.9,3,58,0,High-Value Champions
14776.0,2538.3,11,51,0,High-Value Champions
14778.0,730.86,2,127,0,High-Value Champions
14779.0,386.15,3,281,1,Lost Customers
14780.0,447.68,2,55,0,High-Value Champions
14782.0,200.10000000000002,1,320,1,Lost Customers
14784.0,289.99,2,26,0,High-Value Champions
14785.0,77.4,2,10,0,High-Value Champions
14788.0,679.4399999999999,2,7,0,High-Value Champions
14789.0,197.64,1,29,0,High-Value Champions
14790.0,745.06,4,17,0,High-Value Champions
14792.0,6.2,1,64,0,High-Value Champions
14793.0,228.99,1,21,0,High-Value Champions
14794.0,1319.91,7,3,0,High-Value Champions
14795.0,131.45000000000002,1,166,1,Lost Customers
14796.0,7975.49,17,1,3,New Spenders
14798.0,173.74,3,53,0,High-Value Champions
14799.0,157.7,1,51,0,High-Value Champions
14800.0,4331.79,12,48,0,High-Value Champions
14801.0,189.34,1,61,0,High-Value Champions
14803.0,845.55,3,162,1,Lost Customers
14804.0,353.27,1,9,0,High-Value Champions
14805.0,546.4,4,15,0,High-Value Champions
14806.0,193.39000000000001,1,75,0,High-Value Champions
14808.0,2718.6,8,40,0,High-Value Champions
14810.0,2085.33,11,41,0,High-Value Champions
14813.0,152.88,2,370,1,Lost Customers
14815.0,778.5,2,37,0,High-Value Champions
14816.0,271.85,1,197,1,Lost Customers
14817.0,1110.34,2,200,1,Lost Customers
14818.0,657.8,3,74,0,High-Value Champions
14819.0,272.07,2,64,0,High-Value Champions
14820.0,507.29,4,21,0,High-Value Champions
14821.0,48.800000000000004,1,367,1,Lost Customers
14823.0,321.43,3,180,1,Lost Customers
14824.0,1127.71,4,10,0,High-Value Champions
14825.0,2221.01,12,4,0,High-Value Champions
14828.0,2139.76,3,197,1,Lost Customers
14829.0,697.55,4,29,0,High-Value Champions
14830.0,188.88,1,53,0,High-Value Champions
14834.0,1720.3,6,18,0,High-Value Champions
14836.0,102.44999999999999,3,10,0,High-Value Champions
14837.0,1649.5,4,90,0,High-Value Champions
14840.0,62.85,1,268,1,Lost Customers
14841.0,3295.76,6,53,0,High-Value Champions
14842.0,2824.69,4,44,0,High-Value Champions
14844.0,3189.81,4,64,0,High-Value Champions
14847.0,309.4,1,149,1,Lost Customers
14849.0,7930.54,25,22,3,New Spenders
14850.0,325.75,1,312,1,Lost Customers
14851.0,511.35,2,23,0,High-Value Champions
14852.0,2836.69,6,58,0,High-Value Champions
14853.0,475.8,2,24,0,High-Value Champions
14854.0,2740.03,7,78,0,High-Value Champions
14855.0,645.65,2,119,0,High-Value Champions
14856.0,1290.53,3,36,0,High-Value Champions
14857.0,1173.12,2,60,0,High-Value Champions
14859.0,1353.74,4,13,0,High-Value Champions
14860.0,170.32,1,19,0,High-Value Champions
14861.0,125.79,1,52,0,High-Value Champions
14862.0,841.1999999999999,2,26,0,High-Value Champions
14863.0,266.76,1,29,0,High-Value Champions
14865.0,52.2,2,7,0,High-Value Champions
14866.0,14389.9,12,11,3,New Spenders
14867.0,710.28,3,186,1,Lost Customers
14868.0,2953.59,8,3,0,High-Value Champions
14869.0,721.45,2,9,0,High-Value Champions
14870.0,327.25,1,262,1,Lost Customers
14871.0,501.28000000000003,4,3,0,High-Value Champions
14873.0,519.68,1,210,1,Lost Customers
14875.0,1465.3200000000002,2,108,0,High-Value Champions
14878.0,1476.09,9,13,0,High-Value Champions
14880.0,690.59,3,77,0,High-Value Champions
14881.0,255.4,1,20,0,High-Value Champions
14882.0,589.7,2,27,0,High-Value Champions
14883.0,761.59,6,19,0,High-Value Champions
14885.0,765.3199999999999,1,132,0,High-Value Champions
14886.0,364.8,1,253,1,Lost Customers
14887.0,1862.0,1,79,0,High-Value Champions
14888.0,369.2,1,207,1,Lost Customers
14889.0,135.9,1,336,1,Lost Customers
14890.0,125.65,1,254,1,Lost Customers
14891.0,554.38,2,148,1,Lost Customers
14893.0,1237.8500000000001,2,10,0,High-Value Champions
14894.0,655.75,1,85,0,High-Value Champions
14895.0,11138.710000000001,20,8,3,New Spenders
14896.0,468.77000000000004,2,205,1,Lost Customers
14897.0,1366.38,4,8,0,High-Value Champions
14898.0,1269.31,6,23,0,High-Value Champions
14901.0,1421.29,9,11,0,High-Value Champions
14902.0,332.66,1,26,0,High-Value Champions
14903.0,2795.33,5,21,0,High-Value Champions
14904.0,1025.44,2,2,0,High-Value Champions
14905.0,616.15,2,158,1,Lost Customers
14907.0,3501.1,7,3,0,High-Value Champions
14908.0,277.8,1,74,0,High-Value Champions
14910.0,434.35,4,3,0,High-Value Champions
14911.0,143711.17,201,1,2,At-Risk Loyalists
14912.0,867.85,2,17,0,High-Value Champions
14913.0,1227.43,4,36,0,High-Value Champions
14915.0,307.48,2,91,0,High-Value Champions
14916.0,1268.98,4,71,0,High-Value Champions
14918.0,1610.15,2,116,0,High-Value Champions
14920.0,977.77,2,213,1,Lost Customers
14921.0,1316.07,2,30,0,High-Value Champions
14923.0,749.1,1,51,0,High-Value Champions
14924.0,310.05,1,246,1,Lost Customers
14929.0,223.88,1,32,0,High-Value Champions
14930.0,2362.96,3,109,0,High-Value Champions
14931.0,1257.68,5,5,0,High-Value Champions
14932.0,363.53,1,366,1,Lost Customers
14934.0,1890.94,2,82,0,High-Value Champions
14935.0,1784.71,1,297,1,Lost Customers
14936.0,8137.02,8,34,0,High-Value Champions
14937.0,1621.88,3,57,0,High-Value Champions
14944.0,5900.25,12,30,0,High-Value Champions
14946.0,100.9,1,14,0,High-Value Champions
14947.0,290.82,2,72,0,High-Value Champions
14948.0,1101.97,6,23,0,High-Value Champions
14950.0,371.2,1,19,0,High-Value Champions
14951.0,311.69,1,79,0,High-Value Champions
14952.0,8099.49,11,60,0,High-Value Champions
14953.0,285.67,1,25,0,High-Value Champions
14954.0,294.85,1,12,0,High-Value Champions
14957.0,58.49,1,253,1,Lost Customers
14958.0,483.72999999999996,3,147,1,Lost Customers
14959.0,695.42,4,64,0,High-Value Champions
14960.0,221.27,2,8,0,High-Value Champions
14961.0,7044.68,9,11,0,High-Value Champions
14962.0,126.7,1,271,1,Lost Customers
14963.0,1472.34,5,10,0,High-Value Champions
14964.0,206.21,1,247,1,Lost Customers
14965.0,596.09,2,96,0,High-Value Champions
14966.0,183.02,1,15,0,High-Value Champions
14967.0,463.8,1,50,0,High-Value Champions
14968.0,147.59,1,30,0,High-Value Champions
14970.0,1592.06,4,68,0,High-Value Champions
14971.0,1097.98,3,35,0,High-Value Champions
14972.0,114.77,1,128,0,High-Value Champions
14973.0,1314.45,3,107,0,High-Value Champions
14974.0,89.94,1,37,0,High-Value Champions
14975.0,279.94,1,57,0,High-Value Champions
14976.0,790.86,7,57,0,High-Value Champions
14978.0,1921.3700000000001,5,72,0,High-Value Champions
14981.0,102.12,1,246,1,Lost Customers
14984.0,202.37,2,19,0,High-Value Champions
14985.0,292.01,2,198,1,Lost Customers
14987.0,326.4,2,16,0,High-Value Champions
14988.0,334.54,1,212,1,Lost Customers
14995.0,231.98000000000002,2,39,0,High-Value Champions
14997.0,546.1999999999999,3,46,0,High-Value Champions
14998.0,414.87,2,170,1,Lost Customers
15000.0,490.52,1,48,0,High-Value Champions
15002.0,1641.76,4,116,0,High-Value Champions
15004.0,1220.77,1,147,1,Lost Customers
15005.0,6295.37,28,16,3,New Spenders
15006.0,480.38,1,51,0,High-Value Champions
15007.0,156.91,1,159,1,Lost Customers
15009.0,1259.43,3,12,0,High-Value Champions
15010.0,308.94,1,36,0,High-Value Champions
15012.0,405.04,2,54,0,High-Value Champions
15014.0,257.67,2,43,0,High-Value Champions
15016.0,170.04,1,173,1,Lost Customers
15017.0,125.58,1,34,0,High-Value Champions
15018.0,496.21000000000004,3,39,0,High-Value Champions
15019.0,252.81,1,267,1,Lost Customers
15021.0,1871.77,9,9,0,High-Value Champions
15022.0,852.39,4,12,0,High-Value Champions
15023.0,6720.41,11,3,0,High-Value Champions
15024.0,1636.43,10,10,0,High-Value Champions
15025.0,361.96,1,33,0,High-Value Champions
15026.0,469.0,3,80,0,High-Value Champions
15027.0,1066.1499999999999,4,31,0,High-Value Champions
15028.0,627.13,4,8,0,High-Value Champions
15030.0,518.28,2,72,0,High-Value Champions
15031.0,653.19,4,4,0,High-Value Champions
15032.0,4959.1,3,256,1,Lost Customers
15033.0,2557.18,10,5,0,High-Value Champions
15034.0,4274.16,8,16,0,High-Value Champions
15035.0,252.73000000000002,1,90,0,High-Value Champions
15036.0,429.56,3,72,0,High-Value Champions
15038.0,685.74,6,59,0,High-Value Champions
15039.0,19766.59,47,10,3,New Spenders
15041.0,179.93,1,170,1,Lost Customers
15042.0,135.93,1,199,1,Lost Customers
15043.0,537.0,1,31,0,High-Value Champions
15044.0,7634.7300000000005,17,19,3,New Spenders
15045.0,735.66,2,152,1,Lost Customers
15046.0,5090.42,15,9,3,New Spenders
15047.0,343.62,1,270,1,Lost Customers
15048.0,381.0,4,65,0,High-Value Champions
15049.0,121.17000000000002,1,274,1,Lost Customers
15050.0,1737.69,3,25,0,High-Value Champions
15051.0,1383.3600000000001,3,23,0,High-Value Champions
15052.0,207.73000000000002,1,319,1,Lost Customers
15053.0,693.95,3,5,0,High-Value Champions
15054.0,302.1,2,12,0,High-Value Champions
15057.0,1489.5,2,275,1,Lost Customers
15058.0,2102.54,11,25,0,High-Value Champions
15059.0,1337.72,9,41,0,High-Value Champions
15060.0,294.25,4,8,0,High-Value Champions
15061.0,54534.14,48,4,3,New Spenders
15062.0,987.86,4,71,0,High-Value Champions
15063.0,370.79999999999995,1,213,1,Lost Customers
15065.0,3158.13,4,38,0,High-Value Champions
15066.0,893.59,1,53,0,High-Value Champions
15067.0,1744.76,3,78,0,High-Value Champions
15068.0,553.36,2,46,0,High-Value Champions
15069.0,1109.53,1,179,1,Lost Customers
15070.0,106.2,1,373,1,Lost Customers
15071.0,982.07,2,94,0,High-Value Champions
15073.0,1043.41,3,10,0,High-Value Champions
15074.0,735.67,1,105,0,High-Value Champions
15075.0,773.03,1,78,0,High-Value Champions
15076.0,880.85,1,173,1,Lost Customers
15078.0,9743.11,32,7,3,New Spenders
15079.0,895.61,4,213,1,Lost Customers
15081.0,504.8,5,22,0,High-Value Champions
15083.0,88.2,1,257,1,Lost Customers
15087.0,306.94,1,282,1,Lost Customers
15088.0,1160.07,2,21,0,High-Value Champions
15089.0,2420.84,6,10,0,High-Value Champions
15090.0,381.32,1,308,1,Lost Customers
15091.0,480.71,1,68,0,High-Value Champions
15092.0,457.81,2,215,1,Lost Customers
15093.0,4597.02,6,18,0,High-Value Champions
15095.0,1370.6,4,104,0,High-Value Champions
15096.0,219.39000000000001,1,43,0,High-Value Champions
15097.0,248.08,1,4,0,High-Value Champions
15098.0,39916.5,3,182,3,New Spenders
15099.0,410.48,1,84,0,High-Value Champions
15100.0,876.0,3,334,1,Lost Customers
15101.0,317.53,2,9,0,High-Value Champions
15103.0,703.36,2,31,0,High-Value Champions
15104.0,993.54,2,197,1,Lost Customers
15105.0,2298.93,7,18,0,High-Value Champions
15106.0,1422.52,5,18,0,High-Value Champions
15107.0,319.5,6,311,1,Lost Customers
15108.0,1300.25,4,142,0,High-Value Champions
15109.0,484.95,1,246,1,Lost Customers
15110.0,996.1,4,24,0,High-Value Champions
15111.0,1567.48,3,29,0,High-Value Champions
15113.0,3509.43,3,10,0,High-Value Champions
15114.0,2760.56,10,30,0,High-Value Champions
15115.0,340.11,1,18,0,High-Value Champions
15116.0,1352.75,4,18,0,High-Value Champions
15117.0,1551.78,5,15,0,High-Value Champions
15118.0,244.8,1,134,0,High-Value Champions
15119.0,266.4,1,246,1,Lost Customers
15120.0,358.82,1,134,0,High-Value Champions
15121.0,457.72,2,50,0,High-Value Champions
15122.0,1633.78,3,114,0,High-Value Champions
15123.0,2199.31,2,7,0,High-Value Champions
15124.0,184.19,2,23,0,High-Value Champions
15125.0,11528.48,15,25,3,New Spenders
15127.0,406.53,1,66,0,High-Value Champions
15128.0,1471.0,4,60,0,High-Value Champions
15129.0,3447.4,11,50,0,High-Value Champions
15130.0,330.11,1,170,1,Lost Customers
15132.0,977.9300000000001,5,18,0,High-Value Champions
15133.0,982.42,3,128,0,High-Value Champions
15134.0,1387.99,8,15,0,High-Value Champions
15135.0,139.05,1,239,1,Lost Customers
15136.0,1286.7,4,3,0,High-Value Champions
15139.0,178.96,2,240,1,Lost Customers
15140.0,2354.25,7,52,0,High-Value Champions
15142.0,498.74,1,46,0,High-Value Champions
15143.0,259.45,1,226,1,Lost Customers
15144.0,6580.44,17,8,3,New Spenders
15145.0,1194.73,4,4,0,High-Value Champions
15146.0,1327.16,2,165,1,Lost Customers
